sample_id,policy,case_id,epoch,repeat_slot,global_seed,stable_seed,sample_key,mask_family,fallback_used,fallback_policy,volume_voxels,mask_to_brain_ratio,extent_x,extent_y,extent_z,elongation,bounding_box_fill_ratio,target_volume_voxels,size_policy,size_bin,background_overlap_ratio,distance_from_tumor_voxels,rejected_attempts,source_mask_id,source_case_id,mask_sha256,generation_metadata_json
weighted:BraTS-GLI-01034-000:epoch=0:slot=2,weighted,BraTS-GLI-01034-000,0,2,0,8486222519990560126,BraTS-GLI-01034-000:epoch=0:slot=2:seed=75c51e6b84f5257e,tumor,False,,16460,0.011435209050349657,42,42,40,1.05,0.2332766439909297,18454,empirical,small,0.07150668286755772,38.02630615234375,0,BraTS-GLI-00390-000:cc-5b3e793e62069f01,BraTS-GLI-00390-000,4964762dcc8601bb5d66dea91a6a42ee888d2b3362c978676e9c53838d3fee22,"{""background_overlap_ratio"": 0.07150668286755772, ""bounding_box"": [[104, 146], [22, 64], [26, 66]], ""case_id"": ""BraTS-GLI-01034-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 38.02630615234375, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 16460, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.011435209050349657, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 0, ""rejection_counts"": {}, ""sample_key"": ""BraTS-GLI-01034-000:epoch=0:slot=2:seed=75c51e6b84f5257e"", ""seed"": 8486222519990560126, ""size_bin"": ""small"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-00390-000"", ""source_mask_id"": ""BraTS-GLI-00390-000:cc-5b3e793e62069f01"", ""target_volume_voxels"": 18454, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, true, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [125, 43, 46], ""rotation_degrees"": [111.63275277882775, 162.14328069432247, 177.61089354087625], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 16535}}"
weighted:BraTS-GLI-01034-000:epoch=0:slot=3,weighted,BraTS-GLI-01034-000,0,3,0,14966380823558415497,BraTS-GLI-01034-000:epoch=0:slot=3:seed=cfb34410516ae489,tumor,False,,7439,0.005168075341771027,32,31,23,1.391304347826087,0.32604312762973353,7402,empirical,small,0.08549536227987632,44.56455993652344,0,BraTS-GLI-01108-000:cc-93306b81f2c1f9cb,BraTS-GLI-01108-000,31f2e8152a278cd63b678095555d063c7e66615265925f60fbca39c6f450a2cb,"{""background_overlap_ratio"": 0.08549536227987632, ""bounding_box"": [[123, 155], [106, 137], [115, 138]], ""case_id"": ""BraTS-GLI-01034-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 44.56455993652344, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 7439, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.005168075341771027, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 0, ""rejection_counts"": {}, ""sample_key"": ""BraTS-GLI-01034-000:epoch=0:slot=3:seed=cfb34410516ae489"", ""seed"": 14966380823558415497, ""size_bin"": ""small"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-01108-000"", ""source_mask_id"": ""BraTS-GLI-01108-000:cc-93306b81f2c1f9cb"", ""target_volume_voxels"": 7402, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [true, false, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [139, 121, 126], ""rotation_degrees"": [104.50756837500666, -175.195261538077, -46.35839910908828], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 7468}}"
weighted:BraTS-GLI-01034-000:epoch=0:slot=4,weighted,BraTS-GLI-01034-000,0,4,0,10430203202900334714,BraTS-GLI-01034-000:epoch=0:slot=4:seed=90bf868d2c04187a,tumor,False,,118232,0.08213898155777281,66,64,84,1.3125,0.33322059884559885,115676,empirical,medium,0.044844035455714186,19.416488647460938,0,BraTS-GLI-01078-000:cc-cdbfedc13629674a,BraTS-GLI-01078-000,a05e59f5d19de74c54466f8e44c18d9fb16782a672ac21e4661ee1099fda1840,"{""background_overlap_ratio"": 0.044844035455714186, ""bounding_box"": [[64, 130], [41, 105], [0, 84]], ""case_id"": ""BraTS-GLI-01034-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 19.416488647460938, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 118232, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.08213898155777281, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 0, ""rejection_counts"": {}, ""sample_key"": ""BraTS-GLI-01034-000:epoch=0:slot=4:seed=90bf868d2c04187a"", ""seed"": 10430203202900334714, ""size_bin"": ""medium"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-01078-000"", ""source_mask_id"": ""BraTS-GLI-01078-000:cc-cdbfedc13629674a"", ""target_volume_voxels"": 115676, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, true, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [97, 73, 33], ""rotation_degrees"": [-117.63549924511979, 104.51131895557188, 145.06009231933535], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 122309}}"
fixed:BraTS-GLI-01046-000,fixed,BraTS-GLI-01046-000,0,0,,,BraTS-GLI-01046-000:legacy-fixed,fixed,False,,4181,0.0026783906850171555,24,29,34,1.4166666666666667,0.1766818796484111,,provided,,,,0,,BraTS-GLI-01046-000,b2aa6f704a2adcd25313fb9e37f60735ccff9e4d132a5ba543a4f7ff8dbf46fd,"{""case_id"": ""BraTS-GLI-01046-000"", ""mask_family"": ""fixed"", ""sample_key"": ""BraTS-GLI-01046-000:legacy-fixed"", ""size_policy"": ""provided""}"
random:BraTS-GLI-01046-000:epoch=0:slot=0,random,BraTS-GLI-01046-000,0,0,0,4366072102438736139,BraTS-GLI-01046-000:epoch=0:slot=0:seed=3c976771d99a910b,tumor,False,,67793,0.04342887818927721,63,69,53,1.3018867924528301,0.2942519456055141,67768,official_inverse,medium,4.425235643798032e-05,7.211102485656738,10,BraTS-GLI-01342-000:cc-cc75ba8406c26393,BraTS-GLI-01342-000,02790b45d0060245e86a8ebfa46c367ac8e6e8561e8fcc60afa35dc3d6f5bad9,"{""background_overlap_ratio"": 4.425235643798032e-05, ""bounding_box"": [[123, 186], [74, 143], [59, 112]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 7.211102485656738, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 67793, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.04342887818927721, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 10, ""rejection_counts"": {""background_overlap"": 4, ""out_of_bounds"": 5, ""tumor_overlap"": 1}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=0:seed=3c976771d99a910b"", ""seed"": 4366072102438736139, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-01342-000"", ""source_mask_id"": ""BraTS-GLI-01342-000:cc-cc75ba8406c26393"", ""target_volume_voxels"": 67768, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, true, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 756, ""official_rank_window"": [495, 626], ""official_selected_index"": 603, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 561, ""placement_center_voxels"": [156, 109, 83], ""rotation_degrees"": [109.44854922423944, 273.804856122476], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.04814692456617112, ""source_volume_voxels"": 67768}}"
random:BraTS-GLI-01046-000:epoch=0:slot=1,random,BraTS-GLI-01046-000,0,1,0,7005296566656251711,BraTS-GLI-01046-000:epoch=0:slot=1:seed=6137d01c99cf373f,tumor,False,,67757,0.043405816226909213,80,50,56,1.6,0.30248660714285713,67779,official_inverse,medium,0.23767286036867039,55.982139587402344,1,BraTS-GLI-00830-000:cc-a8ab3aedf3479a42,BraTS-GLI-00830-000,5fb0c503a1cc3f730037f1013d0acd7bd70d7bada69c5073f26ebee78a392094,"{""background_overlap_ratio"": 0.23767286036867039, ""bounding_box"": [[78, 158], [159, 209], [61, 117]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 55.982139587402344, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 67757, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.043405816226909213, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 1, ""rejection_counts"": {""background_overlap"": 1}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=1:seed=6137d01c99cf373f"", ""seed"": 7005296566656251711, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-00830-000"", ""source_mask_id"": ""BraTS-GLI-00830-000:cc-a8ab3aedf3479a42"", ""target_volume_voxels"": 67779, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, false, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 756, ""official_rank_window"": [495, 626], ""official_selected_index"": 593, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 561, ""placement_center_voxels"": [119, 182, 86], ""rotation_degrees"": [256.9095321185423, 193.6195274708822], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.04697887028636186, ""source_volume_voxels"": 67779}}"
random:BraTS-GLI-01046-000:epoch=0:slot=2,random,BraTS-GLI-01046-000,0,2,0,5679236481261035554,BraTS-GLI-01046-000:epoch=0:slot=2:seed=4ed0b37d6500e022,tumor,False,,64365,0.04123286688379077,69,48,71,1.4791666666666667,0.27371657481118594,64352,official_inverse,medium,0.08622698671638312,34.84250259399414,1,BraTS-GLI-00144-000:cc-253e07ff436b66a9,BraTS-GLI-00144-000,94eda54a080ef9effff83ac53ef8caa90b16af59831bc534b16af178b06b558f,"{""background_overlap_ratio"": 0.08622698671638312, ""bounding_box"": [[84, 153], [134, 182], [66, 137]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 34.84250259399414, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 64365, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.04123286688379077, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 1, ""rejection_counts"": {""background_overlap"": 1}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=2:seed=4ed0b37d6500e022"", ""seed"": 5679236481261035554, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-00144-000"", ""source_mask_id"": ""BraTS-GLI-00144-000:cc-253e07ff436b66a9"", ""target_volume_voxels"": 64352, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [true, true, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 756, ""official_rank_window"": [495, 626], ""official_selected_index"": 573, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 561, ""placement_center_voxels"": [119, 158, 100], ""rotation_degrees"": [31.298242874585807, 93.10638596631983], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.04508355786839513, ""source_volume_voxels"": 64352}}"
random:BraTS-GLI-01046-000:epoch=0:slot=3,random,BraTS-GLI-01046-000,0,3,0,10830200944312491231,BraTS-GLI-01046-000:epoch=0:slot=3:seed=964c9a60c3d89cdf,tumor,False,,75128,0.04812775302175768,61,57,72,1.263157894736842,0.3000990636883648,75149,official_inverse,medium,0.162203173250985,41.533119201660156,1,BraTS-GLI-00301-000:cc-acc787588d94f4a9,BraTS-GLI-00301-000,ae1895553bf39c9d8a1bd4c1c4c9b5a22965abce8e0ea04f7154a168c185ce21,"{""background_overlap_ratio"": 0.162203173250985, ""bounding_box"": [[132, 193], [111, 168], [51, 123]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 41.533119201660156, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 75128, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.04812775302175768, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 1, ""rejection_counts"": {""out_of_bounds"": 1}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=3:seed=964c9a60c3d89cdf"", ""seed"": 10830200944312491231, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-00301-000"", ""source_mask_id"": ""BraTS-GLI-00301-000:cc-acc787588d94f4a9"", ""target_volume_voxels"": 75149, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [true, true, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 756, ""official_rank_window"": [495, 626], ""official_selected_index"": 604, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 561, ""placement_center_voxels"": [162, 142, 78], ""rotation_degrees"": [332.77042410053286, 287.76992359813653], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.04818099111188333, ""source_volume_voxels"": 75149}}"
random:BraTS-GLI-01046-000:epoch=0:slot=4,random,BraTS-GLI-01046-000,0,4,0,15335012326154906568,BraTS-GLI-01046-000:epoch=0:slot=4:seed=d4d0e87656b32bc8,tumor,False,,65367,0.04187475816970017,51,67,59,1.3137254901960784,0.32423624648442734,65325,official_inverse,medium,0.1170774243884529,36.482872009277344,5,BraTS-GLI-01526-000:cc-9c587d82ff64bb32,BraTS-GLI-01526-000,734339a38bc6931b0bef225d3e01cfee8fd2c2c21bae9ba188a30988173f29db,"{""background_overlap_ratio"": 0.1170774243884529, ""bounding_box"": [[140, 191], [102, 169], [34, 93]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 2, ""distance_from_tumor_voxels"": 36.482872009277344, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 65367, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.04187475816970017, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 5, ""rejection_counts"": {""background_overlap"": 2, ""out_of_bounds"": 2, ""tumor_overlap"": 1}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=4:seed=d4d0e87656b32bc8"", ""seed"": 15335012326154906568, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-01526-000"", ""source_mask_id"": ""BraTS-GLI-01526-000:cc-9c587d82ff64bb32"", ""target_volume_voxels"": 65325, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, false, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 756, ""official_rank_window"": [495, 626], ""official_selected_index"": 584, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 561, ""placement_center_voxels"": [165, 132, 63], ""rotation_degrees"": [155.44320761214084, 9.38145429272858], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.04660887855435063, ""source_volume_voxels"": 65325}}"
weighted:BraTS-GLI-01046-000:epoch=0:slot=0,weighted,BraTS-GLI-01046-000,0,0,0,4366072102438736139,BraTS-GLI-01046-000:epoch=0:slot=0:seed=3c976771d99a910b,tumor,False,,142925,0.091559193651298,90,100,83,1.2048192771084338,0.19133199464524767,176092,empirical,large,0.12886478922511807,6.164413928985596,20,BraTS-GLI-01283-000:cc-33743ac48aaf776b,BraTS-GLI-01283-000,f5c86eef24877a07e622e6650598e6d4087130cbdd67fcf7e68dce808ecc34a9,"{""background_overlap_ratio"": 0.12886478922511807, ""bounding_box"": [[109, 199], [72, 172], [26, 109]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 6.164413928985596, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 142925, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.091559193651298, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 20, ""rejection_counts"": {""background_overlap"": 10, ""target_volume_mismatch"": 6, ""tumor_distance"": 1, ""tumor_overlap"": 3}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=0:seed=3c976771d99a910b"", ""seed"": 4366072102438736139, ""size_bin"": ""large"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-01283-000"", ""source_mask_id"": ""BraTS-GLI-01283-000:cc-33743ac48aaf776b"", ""target_volume_voxels"": 176092, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [true, false, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [154, 122, 67], ""rotation_degrees"": [167.49958768562283, -136.99994852417527, 162.9965274307686], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 142959}}"
weighted:BraTS-GLI-01046-000:epoch=0:slot=1,weighted,BraTS-GLI-01046-000,0,1,0,7005296566656251711,BraTS-GLI-01046-000:epoch=0:slot=1:seed=6137d01c99cf373f,blob,False,,164655,0.1054796503806505,104,74,70,1.4857142857142858,0.3056411493911494,156972,empirical,large,0.2029212596034132,5.74456262588501,4,,,c57c0bcb933f94ffd6b885648e71d89e5e1cc4d775d1bfe4d80e5b34b0f50bb5,"{""background_overlap_ratio"": 0.2029212596034132, ""bounding_box"": [[109, 213], [85, 159], [60, 130]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 5.74456262588501, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 164655, ""mask_family"": ""blob"", ""mask_to_brain_ratio"": 0.1054796503806505, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 4, ""rejection_counts"": {""background_overlap"": 3, ""tumor_overlap"": 1}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=1:seed=6137d01c99cf373f"", ""seed"": 7005296566656251711, ""size_bin"": ""large"", ""size_policy"": ""empirical"", ""source_case_id"": null, ""source_mask_id"": null, ""target_volume_voxels"": 156972, ""transform_parameters"": {""anisotropic_scale"": [1.0301556725802594, 1.003974644707139, 1.0170869391722854], ""boundary_perturbation_strength"": 0.0, ""bounding_box_fill_ratio"": 0.30855228806462737, ""elongation"": 1.507462686567164, ""flips"": [true, false, false], ""irregularity"": 0.2296137160312955, ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [161, 122, 95], ""pre_transform_volume_voxels"": 156598, ""radii_voxels"": [27.692354030157137, 31.24151498572052, 43.31532939785314], ""rotation_degrees"": [146.89335205830758, -82.16492025938572, -103.74833734956958], ""rotation_mode"": ""bounded_euler"", ""smooth_sigma"": 2.4179945330309636}}"
weighted:BraTS-GLI-01046-000:epoch=0:slot=2,weighted,BraTS-GLI-01046-000,0,2,0,5679236481261035554,BraTS-GLI-01046-000:epoch=0:slot=2:seed=4ed0b37d6500e022,tumor,False,,57242,0.036669801385255205,51,72,63,1.411764705882353,0.2474409516893177,68308,empirical,medium,0.00041927256210474827,8.602325439453125,7,BraTS-GLI-00328-000:cc-78baa1421c98afe9,BraTS-GLI-00328-000,f22dcfbc7ec8227bea3779947bd13abe56bc8ae32855a0bbf62ca1f73a289d6c,"{""background_overlap_ratio"": 0.00041927256210474827, ""bounding_box"": [[93, 144], [111, 183], [51, 114]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 8.602325439453125, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 57242, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.036669801385255205, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 7, ""rejection_counts"": {""background_overlap"": 3, ""target_volume_mismatch"": 1, ""tumor_overlap"": 3}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=2:seed=4ed0b37d6500e022"", ""seed"": 5679236481261035554, ""size_bin"": ""medium"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-00328-000"", ""source_mask_id"": ""BraTS-GLI-00328-000:cc-78baa1421c98afe9"", ""target_volume_voxels"": 68308, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, false, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [118, 147, 82], ""rotation_degrees"": [6.906173166784299, -12.544112809940401, -22.786710278578028], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 57163}}"
weighted:BraTS-GLI-01046-000:epoch=0:slot=3,weighted,BraTS-GLI-01046-000,0,3,0,10830200944312491231,BraTS-GLI-01046-000:epoch=0:slot=3:seed=964c9a60c3d89cdf,blob,False,,76215,0.048824096163258196,58,68,76,1.3103448275862069,0.25426697448489377,76516,empirical,medium,0.17277438824378402,31.827661514282227,2,,,cf995acbdcd41803efb532caf66f3e81a05b261fe18e15f7e661b641cecf9ad6,"{""background_overlap_ratio"": 0.17277438824378402, ""bounding_box"": [[106, 164], [119, 187], [25, 101]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 31.827661514282227, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 76215, ""mask_family"": ""blob"", ""mask_to_brain_ratio"": 0.048824096163258196, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 2, ""rejection_counts"": {""background_overlap"": 1, ""tumor_overlap"": 1}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=3:seed=964c9a60c3d89cdf"", ""seed"": 10830200944312491231, ""size_bin"": ""medium"", ""size_policy"": ""empirical"", ""source_case_id"": null, ""source_mask_id"": null, ""target_volume_voxels"": 76516, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""boundary_perturbation_strength"": 0.0, ""bounding_box_fill_ratio"": 0.29241598895197174, ""elongation"": 1.5510204081632653, ""flips"": [true, true, false], ""irregularity"": 0.3042315573349065, ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [135, 153, 63], ""pre_transform_volume_voxels"": 76227, ""radii_voxels"": [29.61039298006297, 31.81438122087213, 19.39081206273852], ""rotation_degrees"": [-156.56989391088493, 61.87617091823748, 120.09540648143593], ""rotation_mode"": ""bounded_euler"", ""smooth_sigma"": 2.690684543625862}}"
weighted:BraTS-GLI-01046-000:epoch=0:slot=4,weighted,BraTS-GLI-01046-000,0,4,0,15335012326154906568,BraTS-GLI-01046-000:epoch=0:slot=4:seed=d4d0e87656b32bc8,ellipsoid,False,,115634,0.07407630434615493,62,60,66,1.1,0.4709758879113718,139245,empirical,large,0.1577217773319266,23.108440399169922,6,,,1850e3381362507c93f566e4d4bcdc13558e84d1d6bc0c900bd5d63aceb07775,"{""background_overlap_ratio"": 0.1577217773319266, ""bounding_box"": [[62, 124], [118, 178], [34, 100]], ""case_id"": ""BraTS-GLI-01046-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 23.108440399169922, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 115634, ""mask_family"": ""ellipsoid"", ""mask_to_brain_ratio"": 0.07407630434615493, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 6, ""rejection_counts"": {""background_overlap"": 4, ""tumor_distance"": 1, ""tumor_overlap"": 1}, ""sample_key"": ""BraTS-GLI-01046-000:epoch=0:slot=4:seed=d4d0e87656b32bc8"", ""seed"": 15335012326154906568, ""size_bin"": ""large"", ""size_policy"": ""empirical"", ""source_case_id"": null, ""source_mask_id"": null, ""target_volume_voxels"": 139245, ""transform_parameters"": {""anisotropic_scale"": [0.9626544774261099, 0.9281515778973849, 0.9295853970732589], ""boundary_perturbation_strength"": 0.0, ""flips"": [true, true, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [93, 148, 67], ""radii_voxels"": [31.129721146493225, 29.485958153851072, 36.216003626096196], ""rotation_degrees"": [-39.62089046875218, 34.771222324383785, 54.609219429282575], ""rotation_matrix"": [[-0.6210340331703741, -0.7075931081473491, 0.3370885980666097], [-0.23066994376707606, -0.24602618026050527, -0.9414151558525702], [0.7490714963784382, -0.6624070590873855, -0.010429831473636408]], ""rotation_mode"": ""bounded_euler""}}"
fixed:BraTS-GLI-01047-000,fixed,BraTS-GLI-01047-000,0,0,,,BraTS-GLI-01047-000:legacy-fixed,fixed,False,,11842,0.008037896625943224,34,40,35,1.1764705882352942,0.24878151260504203,,provided,,,,0,,BraTS-GLI-01047-000,00e86cd6d12dfadd6273da41a1a932dc86c2053d5d4677bb6b300b0d5227194e,"{""case_id"": ""BraTS-GLI-01047-000"", ""mask_family"": ""fixed"", ""sample_key"": ""BraTS-GLI-01047-000:legacy-fixed"", ""size_policy"": ""provided""}"
